TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
85557,2024-07-25 16:28:35.959670,3030.89,907,refund,Los Angeles,0
85558,2024-08-19 14:32:35.959673,854.2,455,purchase,New York,0
85559,2024-03-30 12:21:35.959676,2779.33,533,refund,Philadelphia,0
85560,2024-01-19 00:00:35.959680,916.99,965,refund,Dallas,0
85561,2024-06-13 15:10:35.959683,4202.83,41,purchase,Philadelphia,0
85562,2023-11-24 00:55:35.959686,3161.75,539,refund,Houston,0
85563,2023-11-14 08:51:35.959690,4537.66,84,refund,Phoenix,0
85564,2023-11-04 00:00:35.959694,3237.44,838,purchase,Phoenix,0
85565,2024-04-15 08:37:35.959697,4347.89,830,purchase,New York,0
85566,2024-01-28 16:43:35.959700,4797.69,815,purchase,Dallas,0
85567,2024-02-08 10:20:35.959704,4196.47,269,refund,Chicago,1
85568,2024-05-01 06:44:35.959707,807.45,504,refund,Phoenix,0
85569,2024-05-05 12:10:35.959710,4852.43,68,purchase,San Diego,0
85570,2024-03-19 15:58:35.959714,2724.66,193,refund,New York,0
85571,2024-08-22 07:19:35.959717,1245.82,998,refund,San Diego,0
85572,2024-01-17 18:33:35.959720,412.69,827,purchase,Houston,0
85573,2024-08-21 21:44:35.959724,2603.79,548,purchase,Philadelphia,0
85574,2024-06-14 14:58:35.959727,3478.38,740,purchase,San Antonio,0
85575,2024-06-18 21:55:35.959730,3469.75,342,refund,Houston,0
85576,2024-03-29 14:28:35.959734,749.0,360,purchase,New York,0
85577,2024-02-16 02:19:35.959737,129.84,466,purchase,Houston,0
85578,2024-07-20 07:45:35.959740,3565.28,946,purchase,Chicago,0
85579,2024-01-07 07:35:35.959744,3867.47,502,refund,San Jose,0
85580,2024-04-02 09:14:35.959747,740.74,350,purchase,Chicago,0
85581,2024-07-03 17:31:35.959751,1828.55,770,refund,Los Angeles,0
85582,2023-12-26 08:09:35.959754,46.45,776,purchase,Dallas,0
85583,2024-08-14 18:45:35.959757,52.33,217,refund,San Diego,0
85584,2023-10-27 13:51:35.959761,1634.75,847,purchase,New York,0
85585,2024-09-17 08:04:35.959764,4616.46,325,refund,Phoenix,0
85586,2024-04-19 11:18:35.959767,3228.72,7,purchase,Phoenix,0
85587,2024-01-17 23:51:35.959770,2490.32,486,purchase,Dallas,0
85588,2024-05-29 06:18:35.959774,2659.64,384,refund,San Diego,0
85589,2023-11-19 09:44:35.959777,4820.99,721,refund,Dallas,0
85590,2024-07-20 17:30:35.959780,3943.74,24,refund,Los Angeles,0
85591,2024-02-17 22:06:35.959784,2573.73,668,purchase,San Antonio,0
85592,2024-10-01 11:35:35.959787,1327.04,373,refund,Chicago,0
85593,2023-12-14 10:59:35.959790,2083.56,297,purchase,San Antonio,0
85594,2024-06-20 16:53:35.959794,926.73,840,purchase,San Diego,0
85595,2024-08-28 22:45:35.959797,4619.87,937,refund,San Antonio,0
85596,2024-01-22 12:02:35.959800,3419.4,521,refund,Los Angeles,0
85597,2024-10-10 06:13:35.959804,969.76,562,refund,Phoenix,0
85598,2024-07-04 00:03:35.959807,3163.15,984,refund,Houston,0
85599,2024-07-13 02:16:35.959810,1662.48,802,refund,San Jose,0
85600,2024-03-22 12:17:35.959813,3014.72,15,purchase,New York,0
85601,2024-04-18 05:39:35.959817,1228.89,384,refund,Philadelphia,0
85602,2023-11-14 09:27:35.959820,1502.85,459,refund,San Diego,0
85603,2024-07-15 10:35:35.959823,367.44,280,purchase,Chicago,0
85604,2024-02-26 08:58:35.959826,236.96,959,purchase,Houston,0
85605,2024-02-27 04:53:35.959831,805.21,849,refund,Chicago,0
85606,2023-11-07 13:35:35.959837,778.14,930,refund,Houston,0
85607,2023-10-31 16:08:35.959843,4448.22,736,refund,Los Angeles,0
85608,2024-04-17 15:49:35.959849,1697.9,920,refund,Houston,0
85609,2024-08-07 02:40:35.959855,1656.14,110,refund,San Diego,0
85610,2023-11-20 04:01:35.959861,610.99,666,purchase,San Antonio,0
85611,2023-11-08 08:32:35.959865,4222.54,912,refund,San Diego,0
85612,2024-06-11 02:19:35.959869,1192.68,694,refund,Los Angeles,0
85613,2024-09-20 14:22:35.959872,984.64,724,purchase,San Jose,0
85614,2024-01-22 03:14:35.959875,498.98,720,purchase,San Antonio,0
85615,2023-11-04 09:06:35.959879,4450.5,541,refund,Dallas,0
85616,2024-08-11 00:28:35.959882,3136.86,616,purchase,Phoenix,0
85617,2024-01-09 05:21:35.959885,4815.43,900,purchase,Los Angeles,0
85618,2024-04-28 09:43:35.959889,4150.91,12,purchase,Phoenix,0
85619,2024-02-19 14:23:35.959892,823.45,405,purchase,San Antonio,0
85620,2024-04-06 06:30:35.959895,2155.29,239,purchase,Dallas,0
85621,2024-03-01 01:42:35.959898,1231.96,552,refund,San Jose,0
85622,2023-11-21 09:47:35.959902,1047.05,595,purchase,Houston,0
85623,2024-05-13 21:26:35.959905,35.2,294,refund,San Jose,0
85624,2024-01-02 09:06:35.959908,2513.55,759,refund,Dallas,0
85625,2023-12-16 22:39:35.959912,4075.77,336,refund,Houston,0
85626,2024-01-22 13:06:35.959915,3752.52,28,refund,Los Angeles,0
85627,2024-04-18 20:03:35.959918,3375.01,950,refund,Dallas,0
85628,2024-09-20 10:00:35.959922,4630.42,126,purchase,San Antonio,0
85629,2024-07-24 06:19:35.959925,2670.23,683,refund,Philadelphia,0
85630,2024-05-20 04:22:35.959928,2406.74,806,refund,Houston,0
85631,2024-01-24 00:44:35.959932,908.81,91,refund,San Diego,0
85632,2024-07-28 21:37:35.959935,3703.95,447,purchase,Chicago,0
85633,2024-01-16 15:22:35.959939,2055.0,92,refund,Phoenix,0
85634,2024-06-09 04:15:35.959942,3006.71,952,purchase,New York,0
85635,2023-11-11 05:08:35.959945,4050.7,964,purchase,Dallas,0
85636,2024-04-04 22:00:35.959949,4816.89,808,refund,Chicago,0
85637,2024-07-28 19:23:35.959952,4259.49,99,purchase,New York,0
85638,2023-10-21 12:38:35.959955,276.94,622,refund,San Jose,0
85639,2024-06-22 01:28:35.959959,3599.67,65,purchase,Chicago,0
85640,2024-08-26 11:12:35.959962,3747.95,303,refund,New York,0
85641,2024-03-27 19:48:35.959965,675.9,299,purchase,Dallas,0
85642,2024-07-28 11:48:35.959969,283.11,124,purchase,Houston,0
85643,2023-10-29 23:06:35.959972,3756.56,805,refund,San Jose,0
85644,2024-07-15 00:47:35.959975,220.88,1000,refund,Houston,0
85645,2024-03-28 18:31:35.959978,525.05,344,purchase,San Diego,0
85646,2024-03-13 02:25:35.959982,3068.86,602,purchase,Phoenix,0
85647,2023-12-06 11:45:35.959985,2778.48,253,purchase,Philadelphia,0
85648,2024-06-18 02:15:35.959988,2354.65,628,purchase,Dallas,0
85649,2024-05-29 18:34:35.959992,4934.55,961,refund,Chicago,0
85650,2024-07-01 10:31:35.959995,1350.24,479,refund,San Diego,0
85651,2024-08-19 18:47:35.959998,1383.48,344,refund,Chicago,0
85652,2024-03-05 03:56:35.960002,4174.12,853,purchase,San Jose,0
85653,2023-12-30 01:53:35.960005,2110.38,395,purchase,Phoenix,0
85654,2023-11-02 07:37:35.960008,845.68,416,purchase,Houston,0
85655,2023-11-17 04:21:35.960011,546.74,820,refund,New York,0
85656,2024-07-13 17:53:35.960015,2026.82,262,purchase,Phoenix,0
85657,2024-03-11 07:29:35.960018,2713.89,70,refund,New York,0
85658,2024-09-20 14:47:35.960021,4823.75,979,refund,Chicago,0
85659,2024-01-23 15:51:35.960025,1071.33,672,refund,San Diego,0
85660,2024-04-19 17:18:35.960028,2682.87,209,refund,Philadelphia,0
85661,2023-12-15 15:32:35.960031,343.51,916,purchase,Chicago,0
85662,2024-03-30 02:50:35.960035,149.12,213,refund,San Jose,0
85663,2024-10-05 20:24:35.960040,4111.7,858,refund,Chicago,0
85664,2024-01-07 20:32:35.960043,1974.61,801,refund,Houston,0
85665,2024-08-31 16:10:35.960046,492.03,857,refund,Dallas,0
85666,2024-02-21 23:14:35.960054,2714.72,920,refund,Philadelphia,0
85667,2023-11-20 22:58:35.960058,4749.13,964,purchase,Houston,0
85668,2024-03-11 00:03:35.960061,4867.42,975,purchase,Phoenix,0
85669,2023-11-17 19:10:35.960064,3423.39,206,purchase,Houston,0
85670,2023-12-31 08:41:35.960067,3916.42,68,purchase,San Diego,0
85671,2024-07-01 01:30:35.960071,324.94,779,purchase,Chicago,0
85672,2024-08-11 18:26:35.960074,1955.26,491,refund,San Antonio,0
85673,2023-12-08 01:47:35.960077,3371.72,758,refund,Phoenix,0
85674,2024-02-14 13:29:35.960081,3145.42,559,refund,Philadelphia,0
85675,2023-12-20 01:50:35.960084,4265.39,707,purchase,Philadelphia,0
85676,2024-04-18 21:11:35.960087,4403.76,580,refund,Phoenix,0
85677,2024-05-28 17:26:35.960091,4427.05,529,purchase,San Jose,0
85678,2024-07-19 20:35:35.960094,2725.94,623,refund,Phoenix,0
85679,2024-08-26 17:58:35.960097,3043.15,882,purchase,Dallas,0
85680,2024-01-15 23:21:35.960101,634.27,894,refund,San Diego,0
85681,2024-05-28 17:35:35.960104,2402.0,282,refund,Philadelphia,0
85682,2023-11-24 11:44:35.960107,78.9,920,purchase,San Diego,0
85683,2024-02-01 18:23:35.960111,3612.01,654,refund,San Jose,0
85684,2023-10-23 17:01:35.960114,63.19,270,purchase,New York,0
85685,2024-01-21 14:10:35.960117,1629.39,177,purchase,Los Angeles,0
85686,2024-01-17 05:16:35.960121,278.39,124,purchase,Chicago,0
85687,2024-03-24 19:12:35.960124,4831.39,622,purchase,San Jose,0
85688,2024-05-01 05:00:35.960128,1871.17,495,purchase,Dallas,0
85689,2024-04-20 05:29:35.960131,3367.97,341,purchase,San Antonio,0
85690,2024-05-03 12:37:35.960134,1815.99,524,refund,Houston,0
85691,2023-12-30 23:35:35.960138,2949.52,157,purchase,San Diego,0
85692,2023-12-04 23:24:35.960141,1011.12,17,refund,Phoenix,0
85693,2024-02-21 12:22:35.960144,3770.06,45,refund,Phoenix,0
85694,2024-06-15 23:45:35.960148,3441.33,856,refund,Dallas,0
85695,2024-02-29 04:19:35.960151,3838.88,786,purchase,San Diego,0
85696,2024-10-18 02:24:35.960154,4601.37,643,refund,New York,0
85697,2024-05-17 18:26:35.960158,4207.48,305,refund,New York,0
85698,2024-10-09 02:54:35.960162,3007.92,874,refund,Phoenix,0
85699,2024-05-30 12:43:35.960165,4868.86,793,refund,Chicago,0
85700,2024-07-23 00:48:35.960168,2420.65,871,purchase,Chicago,0
85701,2023-12-23 23:23:35.960172,1132.81,455,refund,Phoenix,0
85702,2023-10-26 15:26:35.960175,3863.43,553,refund,Houston,0
85703,2024-09-16 10:25:35.960178,4040.01,216,refund,Houston,0
85704,2024-05-16 01:20:35.960181,2843.98,987,refund,Chicago,0
85705,2023-10-28 07:14:35.960185,2418.95,365,purchase,Dallas,0
85706,2024-06-07 20:00:35.960188,2446.82,294,refund,San Diego,0
85707,2024-02-19 18:19:35.960191,1421.71,265,purchase,San Antonio,0
85708,2024-05-14 00:14:35.960195,690.59,602,refund,New York,0
85709,2023-12-11 17:11:35.960198,2108.34,70,refund,San Jose,0
85710,2024-02-10 22:14:35.960201,2105.02,574,purchase,Los Angeles,0
85711,2024-08-16 06:41:35.960205,3908.41,936,purchase,Dallas,0
85712,2024-02-08 21:51:35.960208,346.31,583,purchase,San Jose,0
85713,2024-09-06 03:57:35.960211,1775.0,443,purchase,San Jose,0
85714,2024-03-28 22:08:35.960214,723.94,494,refund,Chicago,0
85715,2024-04-03 14:51:35.960218,2402.54,326,refund,Dallas,0
85716,2024-09-05 12:59:35.960221,3848.99,666,refund,New York,0
85717,2023-12-21 05:32:35.960224,4090.51,967,refund,San Jose,0
85718,2024-04-28 03:39:35.960227,850.55,220,purchase,New York,0
85719,2024-07-07 17:13:35.960231,4188.26,51,purchase,Houston,0
85720,2024-03-30 10:25:35.960234,4102.41,347,refund,Phoenix,0
85721,2024-08-01 16:21:35.960237,2282.97,175,purchase,San Jose,0
85722,2024-03-04 12:36:35.960241,621.12,12,refund,Phoenix,0
85723,2024-09-21 18:26:35.960244,667.41,207,refund,San Diego,0
85724,2024-08-02 13:59:35.960248,29.94,993,purchase,New York,0
85725,2024-09-09 19:07:35.960251,2539.25,433,refund,San Jose,0
85726,2024-06-25 06:05:35.960254,3740.29,390,purchase,Dallas,0
85727,2024-02-16 14:52:35.960258,4731.38,870,purchase,Philadelphia,0
85728,2023-11-17 10:15:35.960261,33.93,284,refund,San Antonio,0
85729,2023-12-30 04:41:35.960264,38.36,109,refund,San Antonio,0
85730,2024-01-12 02:39:35.960268,1053.74,548,purchase,New York,0
85731,2024-05-06 06:31:35.960271,3155.94,605,refund,San Jose,0
85732,2024-05-03 16:11:35.960275,2757.56,585,purchase,Houston,0
85733,2024-03-25 21:04:35.960278,2154.5,884,refund,San Diego,0
85734,2024-09-12 16:48:35.960281,652.78,37,refund,Philadelphia,0
85735,2024-08-17 05:30:35.960285,4910.9,584,refund,San Jose,0
85736,2023-12-21 03:20:35.960288,4018.89,851,refund,San Jose,0
85737,2024-04-09 19:16:35.960291,2911.17,547,purchase,Phoenix,0
85738,2024-03-19 02:19:35.960295,4263.46,248,refund,Houston,0
85739,2024-09-27 11:49:35.960298,3963.54,125,purchase,San Antonio,0
85740,2024-06-10 22:11:35.960301,2949.33,20,purchase,Philadelphia,0
85741,2023-10-30 12:29:35.960305,4078.29,962,purchase,Los Angeles,0
85742,2024-07-30 23:34:35.960308,1994.41,823,refund,San Diego,0
85743,2023-11-06 18:14:35.960311,4579.29,167,refund,San Diego,0
85744,2024-06-30 08:49:35.960315,3042.22,847,purchase,Dallas,1
85745,2023-12-10 02:54:35.960318,2678.65,574,purchase,Los Angeles,0
85746,2024-08-11 15:13:35.960322,4378.86,80,refund,Houston,0
85747,2024-09-08 01:28:35.960325,2371.3,997,refund,Philadelphia,0
85748,2024-07-14 03:56:35.960328,1012.79,325,refund,San Jose,0
85749,2024-08-06 02:53:35.960331,615.41,128,refund,Chicago,0
85750,2024-05-02 12:04:35.960335,4512.76,321,purchase,Philadelphia,0
85751,2024-08-06 08:22:35.960338,3537.7,716,purchase,Houston,0
85752,2024-01-16 08:51:35.960341,2579.9,791,refund,San Diego,0
85753,2023-11-15 18:15:35.960345,3096.64,477,purchase,Phoenix,0
85754,2024-02-19 19:19:35.960348,4888.41,748,purchase,Phoenix,0
85755,2024-05-27 07:18:35.960351,1043.48,885,refund,Los Angeles,0
85756,2024-02-19 01:57:35.960355,2521.48,737,refund,Los Angeles,0
85757,2024-10-20 17:58:35.960358,3180.35,501,purchase,San Diego,0
85758,2024-07-04 02:37:35.960361,4423.77,363,purchase,New York,0
85759,2023-10-29 02:42:35.960365,2033.97,936,refund,New York,0
85760,2024-09-24 03:32:35.960368,2024.33,587,purchase,New York,0
85761,2023-11-14 20:57:35.960371,4426.24,414,purchase,Phoenix,0
85762,2024-10-04 06:56:35.960374,2316.12,997,refund,Houston,0
85763,2024-08-25 20:22:35.960378,3843.2,330,refund,San Jose,0
85764,2024-06-23 10:02:35.960381,1020.64,8,refund,Philadelphia,0
85765,2024-02-28 12:57:35.960385,3144.83,464,purchase,Dallas,0
85766,2023-10-30 07:27:35.960388,3467.24,270,purchase,Chicago,0
85767,2023-11-10 09:25:35.960392,1993.88,832,purchase,Philadelphia,0
85768,2024-06-22 10:49:35.960395,3392.19,316,refund,San Diego,0
85769,2024-06-07 18:53:35.960399,738.98,514,refund,Philadelphia,0
85770,2024-08-27 19:10:35.960402,4914.2,812,purchase,Chicago,0
85771,2024-06-28 11:37:35.960405,1810.92,421,refund,San Antonio,0
85772,2024-01-09 05:47:35.960409,4841.75,312,purchase,Dallas,0
85773,2023-11-21 12:17:35.960412,4980.67,429,purchase,San Jose,0
85774,2024-08-04 22:13:35.960416,1808.11,660,purchase,Philadelphia,0
85775,2024-02-26 20:59:35.960419,2635.33,974,purchase,Houston,0
85776,2024-04-22 00:42:35.960422,4956.22,128,purchase,Chicago,0
85777,2023-11-20 07:34:35.960425,210.57,849,refund,Los Angeles,0
85778,2024-06-07 08:33:35.960429,4030.19,805,purchase,Phoenix,0
85779,2024-05-30 06:52:35.960432,3017.55,623,refund,Los Angeles,0
85780,2024-01-22 23:16:35.960435,3947.7,826,refund,Houston,0
85781,2023-11-23 06:44:35.960439,311.21,247,refund,San Diego,1
85782,2024-04-21 14:46:35.960442,4723.95,752,refund,Houston,0
85783,2024-05-20 20:28:35.960445,3903.68,857,purchase,Dallas,0
85784,2024-02-29 23:57:35.960449,1790.56,594,refund,Dallas,0
85785,2024-02-07 09:20:35.960452,2710.21,626,purchase,Los Angeles,0
85786,2023-10-23 02:50:35.960456,17.83,604,purchase,Los Angeles,0
85787,2024-02-26 05:41:35.960459,1044.44,671,purchase,Dallas,0
85788,2024-06-10 12:50:35.960462,3869.55,482,purchase,Houston,0
85789,2023-11-22 02:53:35.960466,1651.7,898,refund,Chicago,0
85790,2024-10-08 18:28:35.960469,4818.01,505,purchase,Chicago,0
85791,2024-03-29 00:41:35.960472,3019.4,408,purchase,San Jose,0
85792,2023-12-14 20:32:35.960476,3258.93,969,refund,Phoenix,0
85793,2024-01-12 02:56:35.960479,428.29,295,refund,San Diego,0
85794,2024-03-10 11:37:35.960482,2955.82,693,purchase,Los Angeles,0
85795,2024-10-07 02:39:35.960486,2869.25,458,purchase,Chicago,0
85796,2023-12-06 18:04:35.960489,1935.89,386,purchase,San Jose,0
85797,2023-11-09 13:18:35.960492,1087.13,3,purchase,Los Angeles,0
85798,2023-11-10 09:55:35.960496,4082.9,616,purchase,New York,0
85799,2024-07-25 19:00:35.960499,3598.1,272,refund,New York,0
85800,2024-06-02 21:29:35.960502,571.21,879,purchase,New York,0
85801,2024-08-31 19:17:35.960506,3308.23,831,purchase,Chicago,0
85802,2024-08-26 00:06:35.960511,2465.03,685,purchase,Los Angeles,0
85803,2024-01-24 17:11:35.960517,1261.7,54,purchase,Houston,0
85804,2024-08-27 08:10:35.960523,2579.85,204,refund,San Antonio,0
85805,2023-12-13 13:19:35.960529,2628.62,282,refund,Dallas,0
85806,2024-07-06 09:30:35.960533,803.28,986,refund,Chicago,0
85807,2024-01-16 13:03:35.960536,3164.86,937,refund,Philadelphia,0
85808,2024-08-02 21:46:35.960540,3345.65,226,purchase,San Diego,0
85809,2023-11-22 05:41:35.960543,4871.31,756,purchase,San Antonio,0
85810,2024-06-23 10:09:35.960546,2300.63,294,purchase,Chicago,0
85811,2023-11-30 10:51:35.960550,2709.66,802,purchase,Phoenix,0
85812,2023-11-18 15:28:35.960553,1234.81,491,refund,Los Angeles,0
85813,2024-02-14 05:12:35.960557,325.65,932,purchase,New York,0
85814,2024-07-04 11:23:35.960560,3136.82,265,refund,Chicago,0
85815,2024-07-08 20:30:35.960563,1485.32,61,refund,Houston,0
85816,2024-10-06 06:56:35.960567,3022.96,43,purchase,San Antonio,0
85817,2024-10-10 01:42:35.960570,1086.77,923,refund,San Jose,0
85818,2024-05-17 05:06:35.960573,3699.24,638,purchase,Philadelphia,0
85819,2024-04-16 08:45:35.960576,2969.83,366,refund,Chicago,0
85820,2023-12-31 15:27:35.960580,3033.84,623,purchase,New York,0
85821,2024-08-11 12:42:35.960583,1240.85,568,refund,Chicago,0
85822,2024-09-01 21:38:35.960586,3422.29,329,purchase,Phoenix,0
85823,2024-08-11 10:16:35.960590,1824.18,257,refund,San Antonio,0
85824,2024-03-31 16:17:35.960593,3988.09,687,refund,San Jose,0
85825,2024-06-07 01:51:35.960596,1515.49,586,purchase,Los Angeles,0
85826,2024-05-02 06:41:35.960599,998.31,456,refund,Houston,0
85827,2024-10-17 01:01:35.960603,2895.35,812,purchase,Houston,0
85828,2024-06-13 03:53:35.960606,2917.13,460,refund,Chicago,0
85829,2024-09-25 20:33:35.960609,1056.07,575,refund,New York,0
85830,2024-08-12 19:07:35.960612,1812.87,681,refund,Philadelphia,0
85831,2024-04-10 13:34:35.960616,70.38,342,refund,Dallas,0
85832,2024-09-14 05:17:35.960619,692.7,534,refund,Los Angeles,0
85833,2024-07-23 05:20:35.960624,1350.32,6,refund,Chicago,0
85834,2023-12-20 08:50:35.960630,3522.12,548,purchase,Dallas,0
85835,2024-05-13 09:28:35.960636,3427.33,857,purchase,Phoenix,0
85836,2024-09-07 09:16:35.960642,451.21,991,refund,San Jose,0
85837,2024-08-28 01:35:35.960648,636.38,287,purchase,Dallas,0
85838,2024-04-13 00:01:35.960655,3043.89,728,refund,San Diego,0
85839,2024-03-25 23:16:35.960658,987.69,229,purchase,San Jose,0
85840,2024-06-08 11:51:35.960662,4886.16,109,purchase,San Diego,0
85841,2024-09-07 13:10:35.960665,591.85,474,refund,San Antonio,0
85842,2024-09-12 04:12:35.960668,100.0,694,refund,Los Angeles,0
85843,2023-11-20 13:20:35.960672,784.53,977,purchase,Houston,0
85844,2024-01-26 05:14:35.960675,714.33,427,purchase,Los Angeles,0
85845,2024-10-14 16:53:35.960678,2440.29,161,purchase,San Jose,0
85846,2024-04-03 07:14:35.960682,4896.04,252,refund,Chicago,0
85847,2024-05-08 18:46:35.960685,3084.74,948,purchase,Philadelphia,0
85848,2024-08-18 03:42:35.960688,4575.9,879,refund,San Diego,0
85849,2023-10-23 09:46:35.960692,707.16,520,purchase,San Jose,0
85850,2023-11-10 04:51:35.960695,1415.59,540,purchase,Los Angeles,0
85851,2024-05-24 17:34:35.960698,2757.04,61,purchase,Phoenix,0
85852,2024-01-06 08:59:35.960702,1523.16,897,refund,Chicago,0
85853,2024-08-15 06:46:35.960705,4703.02,474,refund,Dallas,0
85854,2024-08-05 23:00:35.960708,319.0,136,purchase,San Antonio,0
85855,2024-08-07 14:24:35.960712,4668.02,906,purchase,San Antonio,0
85856,2023-11-20 07:23:35.960715,3382.46,473,refund,Philadelphia,0
85857,2024-09-22 00:34:35.960718,776.78,341,purchase,Chicago,0
85858,2024-07-05 16:31:35.960722,3143.82,55,purchase,Los Angeles,0
85859,2024-07-31 18:24:35.960725,2247.12,740,purchase,San Antonio,0
85860,2024-05-20 11:16:35.960728,869.01,537,refund,Philadelphia,0
85861,2024-05-10 19:32:35.960731,1992.76,389,purchase,Los Angeles,0
85862,2023-11-18 12:19:35.960735,2426.5,524,refund,Chicago,0
85863,2024-01-31 21:59:35.960740,3298.95,351,refund,Houston,0
85864,2024-06-08 10:35:35.960744,2347.35,462,purchase,New York,0
85865,2024-01-23 10:49:35.960747,1267.82,989,purchase,Dallas,0
85866,2024-10-06 12:39:35.960750,2557.42,232,purchase,Los Angeles,0
85867,2024-03-29 09:59:35.960754,2425.06,601,refund,Phoenix,0
85868,2024-09-10 03:04:35.960757,3711.46,550,refund,Dallas,0
85869,2024-08-22 09:35:35.960760,1686.4,915,purchase,Phoenix,0
85870,2024-08-27 15:37:35.960763,2237.92,854,refund,San Jose,0
85871,2024-01-16 23:08:35.960767,4833.17,302,refund,San Jose,0
85872,2024-10-14 18:57:35.960770,237.57,561,refund,Dallas,0
85873,2023-11-20 15:29:35.960773,879.13,338,purchase,San Diego,0
85874,2024-01-07 06:10:35.960777,3459.14,762,refund,Dallas,0
85875,2023-12-10 12:53:35.960780,2753.08,906,purchase,San Diego,0
85876,2024-01-17 18:43:35.960784,236.19,994,refund,Dallas,0
85877,2024-01-02 11:20:35.960787,1698.04,767,purchase,Philadelphia,0
85878,2023-12-24 13:06:35.960790,648.12,441,purchase,Phoenix,0
